relation,entity1,entity1_begin,entity1_end,chunk1,entity2,entity2_begin,entity2_end,chunk2,confidence
TrAP,Medical_Device,73128,73149,Trans-Areolar Approach,Modifier,73171,73177,Primary,0.9894667
TrAP,Medical_Device,73128,73149,Trans-Areolar Approach,Disease_Syndrome_Disorder,73179,73202,Spontaneous Pneumothorax,0.9712035
TrAP,Modifier,73171,73177,Primary,Disease_Syndrome_Disorder,73179,73202,Spontaneous Pneumothorax,0.5327157
TrAP,Disease_Syndrome_Disorder,73265,73276,pneumothorax,Procedure,73310,73345,video-assisted thoracoscopic surgery,0.9875223
TrAP,Disease_Syndrome_Disorder,73265,73276,pneumothorax,Procedure,73348,73351,VATS,0.98133093
TrAP,Disease_Syndrome_Disorder,73265,73276,pneumothorax,Procedure,73354,73381,apical blebectomy/bullectomy,0.98399967
TrAP,Disease_Syndrome_Disorder,73265,73276,pneumothorax,Procedure,73403,73413,pleurodesis,0.97890776
TrAP,Drug_BrandName,73681,73693,VATS-directed,Drug_Ingredient,73711,73714,talc,0.5408421
TrAP,Procedure,73940,73967,conventional tri-portal VATS,Modifier,74028,74034,primary,0.9952583
TrAP,Procedure,73940,73967,conventional tri-portal VATS,Disease_Syndrome_Disorder,74036,74059,spontaneous pneumothorax,0.9871925
PIP,Modifier,74028,74034,primary,Disease_Syndrome_Disorder,74036,74059,spontaneous pneumothorax,0.97063947
TrAP,Age,74321,74323,112,Medical_Device,74410,74421,thoracoscope,0.52155674
TrAP,Gender,74325,74328,male,Procedure,74358,74391,trans-areolar pulmonary bullectomy,0.84419954
TrAP,Gender,74325,74328,male,Medical_Device,74410,74421,thoracoscope,0.6300391
TrCP,Modifier,74996,75003,surgical,Symptom,75005,75008,scar,0.5469651
PIP,Symptom,75005,75008,scar,External_body_part_or_region,75017,75026,chest wall,0.5218193
TrAP,Procedure,75228,75261,trans-areolar pulmonary bullectomy,Test,75314,75316,PSP,0.96899855
TrAP,Procedure,75228,75261,trans-areolar pulmonary bullectomy,Disease_Syndrome_Disorder,75328,75343,pulmonary bullae,0.9343278
PIP,Test,75314,75316,PSP,Disease_Syndrome_Disorder,75328,75343,pulmonary bullae,0.9752734
PIP,Disease_Syndrome_Disorder,75561,75574,common disease,Gender,75609,75611,men,0.8592804
PIP,Employment,76053,76063,researchers,Symptom,76214,76218,wound,0.50242925
PIP,Modifier,76133,76142,recurrence,Modifier,76205,76212,surgical,0.9081812
PIP,Modifier,76133,76142,recurrence,Symptom,76214,76218,wound,0.9261801
PIP,Modifier,76145,76157,wound-related,Modifier,76205,76212,surgical,0.97161305
PIP,Modifier,76145,76157,wound-related,Symptom,76214,76218,wound,0.9643079
PIP,Symptom,76159,76162,pain,Modifier,76205,76212,surgical,0.9703879
PIP,Symptom,76159,76162,pain,Symptom,76214,76218,wound,0.90157074
PIP,Symptom,76356,76361,Bullae,Internal_organ_or_component,76416,76419,lung,0.7743968
PIP,Symptom,76367,76371,blebs,Internal_organ_or_component,76416,76419,lung,0.8285642
TrAP,Procedure,77128,77175,trans-areolar thoracoscopic pulmonary bullectomy,Procedure,77181,77196,treatment of PSP,0.9805802
TrAP,Procedure,77128,77175,trans-areolar thoracoscopic pulmonary bullectomy,Modifier,77260,77273,post-operative,0.7826603
TrAP,Procedure,77128,77175,trans-areolar thoracoscopic pulmonary bullectomy,Symptom,77275,77278,pain,0.5175813
TrAP,Procedure,77181,77196,treatment of PSP,Modifier,77260,77273,post-operative,0.6249114
TrAP,Procedure,77181,77196,treatment of PSP,Symptom,77275,77278,pain,0.80569816
TrAP,Medical_Device,77766,77788,Polyglycolic Acid Patch,Disease_Syndrome_Disorder,77810,77821,Pneumothorax,0.9828469
TrAP,Medical_Device,77766,77788,Polyglycolic Acid Patch,Procedure,77826,77849,Thoracoscopic Bullectomy,0.93423164
TrCP,Disease_Syndrome_Disorder,77810,77821,Pneumothorax,Procedure,77826,77849,Thoracoscopic Bullectomy,0.644445
PIP,Modifier,78432,78453,average post-operative,Symptom,78455,78465,air leakage,0.5183494
PIP,Symptom,78455,78465,air leakage,Symptom,78478,78486,air leaks,0.7322135
PIP,Modifier,78468,78476,prolonged,Symptom,78478,78486,air leaks,0.6535094
TrAP,Symptom,78478,78486,air leaks,Procedure,78489,78509,drainage tube removal,0.74264914
PIP,Modifier,78765,78773,prolonged,Symptom,78775,78783,air leaks,0.8815806
TrAP,Disease_Syndrome_Disorder,79106,79117,pneumothorax,Procedure,79122,79145,thoracoscopic bullectomy,0.8686797
TrAP,Disease_Syndrome_Disorder,79106,79117,pneumothorax,Medical_Device,79161,79169,PGA patch,0.97521234
PIP,Disease_Syndrome_Disorder,79106,79117,pneumothorax,Disease_Syndrome_Disorder,79202,79213,pneumothorax,0.54134524
TrAP,Disease_Syndrome_Disorder,79106,79117,pneumothorax,Symptom,79239,79255,thoracic drainage,0.86026824
PIP,Disease_Syndrome_Disorder,79106,79117,pneumothorax,Modifier,79271,79284,post-operative,0.55462873
TrAP,Procedure,79122,79145,thoracoscopic bullectomy,Disease_Syndrome_Disorder,79202,79213,pneumothorax,0.76473266
TrAP,Procedure,79122,79145,thoracoscopic bullectomy,Modifier,79261,79269,prolonged,0.5653428
TrAP,Medical_Device,79161,79169,PGA patch,Disease_Syndrome_Disorder,79202,79213,pneumothorax,0.7590081
TrAP,Medical_Device,79161,79169,PGA patch,Symptom,79239,79255,thoracic drainage,0.53762704
TrAP,Medical_Device,79161,79169,PGA patch,Modifier,79261,79269,prolonged,0.5344945
TrAP,Medical_Device,79161,79169,PGA patch,Modifier,79271,79284,post-operative,0.63293946
TrAP,Medical_Device,79161,79169,PGA patch,Symptom,79286,79296,air leakage,0.7200847
TrAP,Disease_Syndrome_Disorder,79202,79213,pneumothorax,Symptom,79239,79255,thoracic drainage,0.57114637
PIP,Disease_Syndrome_Disorder,79202,79213,pneumothorax,Modifier,79261,79269,prolonged,0.7352003
PIP,Disease_Syndrome_Disorder,79202,79213,pneumothorax,Modifier,79271,79284,post-operative,0.8219264
PIP,Disease_Syndrome_Disorder,79202,79213,pneumothorax,Symptom,79286,79296,air leakage,0.78072757
TrCP,Symptom,79239,79255,thoracic drainage,Modifier,79261,79269,prolonged,0.6196966
TrCP,Symptom,79239,79255,thoracic drainage,Modifier,79271,79284,post-operative,0.5620024
PIP,Modifier,79261,79269,prolonged,Modifier,79271,79284,post-operative,0.7968889
PIP,Modifier,79261,79269,prolonged,Symptom,79286,79296,air leakage,0.78468245
PIP,Modifier,79271,79284,post-operative,Symptom,79286,79296,air leakage,0.6489497
PIP,Modifier,80433,80447,intra-operative,Disease_Syndrome_Disorder,80500,80518,pulmonary infection,0.707815
PIP,Symptom,80449,80463,bleeding volume,Disease_Syndrome_Disorder,80500,80518,pulmonary infection,0.53850067
PIP,Disease_Syndrome_Disorder,80500,80518,pulmonary infection,Heart_Disease,80521,80541,heart rate arrhythmia,0.6395248
PIP,Disease_Syndrome_Disorder,80500,80518,pulmonary infection,Disease_Syndrome_Disorder,80544,80559,pleural effusion,0.8240905
